0,0.000839610985544,1.15443284857e-05,0.0634978066556,3.60724790223e-05,-4.59836944492e-05,-1.86243277487e-07,1614267946278606891
2,0.000976089342173,-3.82026628654e-08,-1.85043255362e-08,3.57646943693e-05,-7.37484004237e-05,-0.00692165732097,1614267946278358936
0,0.00084032667178,1.15449223825e-05,0.0634978066555,3.60750515736e-05,-4.59845685526e-05,-1.86241913426e-07,1614267946296868085
2,0.000976661593063,-3.82305368594e-08,-1.85023151978e-08,3.57666668193e-05,-4.59837613798e-05,-0.00251307354252,1614267946300924062
2,0.000977520029643,-3.82698673602e-08,-1.85060234354e-08,3.57696521649e-05,-8.58480632917e-05,-0.00993951373405,1614267946319116115
0,0.000841042407621,1.15455162765e-05,0.0634978066554,3.60776243007e-05,-4.5985442661e-05,-1.86240528642e-07,1614267946320099115
0,0.00084175819307,1.15461101678e-05,0.0634978066552,3.60801972028e-05,-4.59863167742e-05,-1.86239153581e-07,1614267946337177038
2,0.000978092359859,-3.82966508641e-08,-1.85068020678e-08,3.57716248779e-05,-4.59855702412e-05,-0.00873708818738,1614267946342231988
0,0.00084247402813,1.15467040562e-05,0.0634978066551,3.60827702869e-05,-4.59871908924e-05,-1.86237788122e-07,1614267946357228994
2,0.000978807817015,-3.83295989868e-08,-1.85100924277e-08,3.57740907692e-05,-4.59864266382e-05,-0.00627176867423,1614267946361546039
0,0.000843189912805,1.15472979419e-05,0.063497806655,3.60853435536e-05,-4.59880650156e-05,-1.86236400771e-07,1614267946384890079
2,0.000979523325053,-3.83596946923e-08,-1.85144985073e-08,3.57765838085e-05,-4.59872968676e-05,-0.0144523309367,1614267946386116981
0,0.000843905847098,1.15478918247e-05,0.0634978066548,3.6087916988e-05,-4.59889391438e-05,-1.86235036354e-07,1614267946397418022
2,0.00098023888139,-3.83927088018e-08,-1.85174462671e-08,3.57790500307e-05,-4.59882592556e-05,-0.00886477414445,1614267946401869058
0,0.000844621831013,1.15484857048e-05,0.0634978066547,3.60904906109e-05,-4.59898132769e-05,-1.86233657647e-07,1614267946417581081
2,0.000981097616045,-3.84321966685e-08,-1.85212029813e-08,3.57820485576e-05,-9.58428910982e-05,-0.0124299202394,1614267946419111013
0,0.000845337864553,1.15490795821e-05,0.0634978066546,3.60930644045e-05,-4.5990687415e-05,-1.8623227477e-07,1614267946439261913
2,0.000981670144609,-3.84610601252e-08,-1.85253225964e-08,3.5784021918e-05,-4.59899779215e-05,-0.00526655609089,1614267946440006971
3,3.546,3.0,2.0,0.145101,0,-0.162,0.184,1614267946467390060
3,3.52,-3.0,2.0,0.145101,0,-0.162,0.184,1614267946467921018
3,2.452,-2.0,-1.0,0.145101,0,0.162,0.184,1614267946467992067
3,3.514,2.0,-3.0,0.14511,0,0.162,0.184,1614267946468049049
3,3.935,3.0,2.0,0.145101,0,0.162,0.184,1614267946468122005
3,3.9,-3.0,2.0,0.145101,0,0.162,0.184,1614267946468157052
0,0.000846053947722,1.15496734565e-05,0.0634978066544,3.60956383768e-05,-4.5991561558e-05,-1.86230911677e-07,1614267946479218959
2,0.000982385849713,-3.84939751163e-08,-1.85279732879e-08,3.57864886184e-05,-4.59907652964e-05,-0.00527893765702,1614267946480151891
0,0.000846770080522,1.15502673281e-05,0.0634978066543,3.60982125289e-05,-4.59924357059e-05,-1.86229527687e-07,1614267946522006988
2,0.000983244763535,-3.85348231915e-08,-1.85334409089e-08,3.57894931515e-05,-5.17852653698e-05,-0.00144385492355,1614267946522814989
3,2.563,-2.0,-1.0,0.145101,0,-0.162,0.184,1614267946573142051
3,3.586,3.0,2.0,0.145101,0,-0.162,0.184,1614267946573359012
2,0.000983960578582,-3.85669441162e-08,-1.85329841949e-08,3.57919742907e-05,-6.06376894849e-05,-0.0036519749124,1614267946572232961
2,0.000984533265962,-3.85902145232e-08,-1.85396262204e-08,3.57939482225e-05,-4.59933876882e-05,-0.0120976320339,1614267946574712991
3,3.594,-3.0,2.0,0.145101,0,-0.162,0.184,1614267946575964927
3,2.433,-2.0,-1.0,0.145101,0,0.162,0.184,1614267946576930046
0,0.000847486262958,1.1550861197e-05,0.0634978066541,3.61007868604e-05,-4.59933098588e-05,-1.86228154717e-07,1614267946577125072
3,3.52,2.0,-3.0,0.14511,0,0.162,0.184,1614267946578031063
3,3.873,3.0,2.0,0.145101,0,0.162,0.184,1614267946578180074
2,0.000985392357183,-3.86297352935e-08,-1.85427502147e-08,3.57969335526e-05,-9.27736431897e-05,-0.0116638365247,1614267946576587915
0,0.000848202495033,1.1551455063e-05,0.063497806654,3.61033613648e-05,-4.59941840167e-05,-1.862267701e-07,1614267946577996969
3,3.885,-3.0,2.0,0.145101,0,0.162,0.184,1614267946580918073
0,0.00084891877675,1.15520489263e-05,0.0634978066539,3.61059360496e-05,-4.59950581795e-05,-1.86225405278e-07,1614267946579983949
0,0.000849635108112,1.15526427868e-05,0.0634978066537,3.61085109153e-05,-4.59959323473e-05,-1.86224033986e-07,1614267946581135988
2,0.000985965123913,-3.86544322481e-08,-1.85455749586e-08,3.57989077256e-05,-4.59952589024e-05,-0.0165844846328,1614267946579336881
2,0.000986824334572,-3.86957740481e-08,-1.8547548302e-08,3.58018984093e-05,-9.30523739414e-05,-0.0117331369387,1614267946621386051
2,0.000987397180743,-3.87209855569e-08,-1.85520785572e-08,3.58038728719e-05,-4.59970275552e-05,-0.0150012600225,1614267946621651887
0,0.000850351489124,1.15532366444e-05,0.0634978066536,3.61110859594e-05,-4.59968065203e-05,-1.86222647468e-07,1614267946621056079
0,0.000851067919789,1.15538304993e-05,0.0634978066535,3.61136611765e-05,-4.59976806981e-05,-1.86221284058e-07,1614267946621983051
0,0.000851784400109,1.15544243513e-05,0.0634978066533,3.61162365766e-05,-4.59985548809e-05,-1.86219910105e-07,1614267946649233102
0,0.000852500930089,1.15550182006e-05,0.0634978066532,3.61188121549e-05,-4.59994290687e-05,-1.86218518292e-07,1614267946649635076
2,0.00098825651014,-3.87607584177e-08,-1.85552043809e-08,3.58068590263e-05,-5.76447316497e-05,-0.00290349326586,1614267946662360906
2,0.000988829435682,-3.87850011345e-08,-1.8555554072e-08,3.58088337306e-05,-4.5998642057e-05,-0.00903736311276,1614267946662836074
2,0.000989545637039,-3.8817929667e-08,-1.85583623094e-08,3.58113021111e-05,-4.59996051639e-05,-0.0098469963449,1614267946663053989
3,2.54,-2.0,-1.0,0.145101,0,-0.162,0.184,1614267946667316913
3,3.57,3.0,2.0,0.145101,0,-0.162,0.184,1614267946667706966
3,3.587,-3.0,2.0,0.145101,0,-0.162,0.184,1614267946667769908
3,2.397,-2.0,-1.0,0.145101,0,0.162,0.184,1614267946667813062
3,3.508,2.0,-3.0,0.14511,0,0.162,0.184,1614267946667867898
3,3.937,3.0,2.0,0.145101,0,0.162,0.184,1614267946667910099
3,3.968,-3.0,2.0,0.145101,0,0.162,0.184,1614267946667954921
0,0.000853217509732,1.15556120471e-05,0.063497806653,3.61213879102e-05,-4.60003032612e-05,-1.86217140942e-07,1614267946697205066
2,0.000990261889277,-3.88480727095e-08,-1.85597780082e-08,3.58137974174e-05,-4.60005157094e-05,-0.0180472496348,1614267946699404001
