2,0.00762364305854,-3.7303115909e-07,9.63858991511e-07,5.89989114308e-05,-5.24489172268e-05,-0.00915407692987,1614002680092597007
0,0.00754946472308,1.57458764593e-05,0.0634978038976,6.01844308089e-05,-5.24538127345e-05,-1.73027302342e-07,1614002680092936038
0,0.00755064532387,1.57464430951e-05,0.0634978038968,6.01886741934e-05,-5.24547336979e-05,-1.73024964585e-07,1614002680103792905
2,0.00762482305734,-3.7309837678e-07,9.63998475552e-07,5.90027526424e-05,-5.24498710401e-05,-0.00376432589012,1614002680109847068
0,0.00755182600648,1.57470097258e-05,0.0634978038961,6.01929178746e-05,-5.24556546694e-05,-1.73022633064e-07,1614002680124725103
2,0.00762600315307,-3.73159550927e-07,9.64141071222e-07,5.90068207737e-05,-5.24507510614e-05,-0.0169409151921,1614002680128705024
0,0.0075530067709,1.57475763516e-05,0.0634978038953,6.01971618468e-05,-5.24565756492e-05,-1.73020302648e-07,1614002680143748044
2,0.00762718334199,-3.7322670217e-07,9.64275035162e-07,5.90111608603e-05,-5.24518602056e-05,-0.0116702455921,1614002680148669004
0,0.00755418761716,1.57481429724e-05,0.0634978038946,6.02014061203e-05,-5.2457496637e-05,-1.73017957056e-07,1614002680164388895
2,0.00762836360591,-3.73288671875e-07,9.64417532087e-07,5.90152323397e-05,-5.24527477533e-05,-0.0105212972652,1614002680168476104
0,0.00755536854525,1.57487095882e-05,0.0634978038938,6.02056506854e-05,-5.2458417633e-05,-1.73015629107e-07,1614002680183345079
2,0.00762954395754,-3.73355524939e-07,9.64556482618e-07,5.90194372964e-05,-5.2453592318e-05,-0.00553917193635,1614002680189320087
3,2.553,-2.0,-1.0,0.145101,0,-0.162,0.184,1614002680190217018
3,3.557,3.0,2.0,0.145101,0,-0.162,0.184,1614002680190267086
3,3.583,-3.0,2.0,0.145101,0,-0.162,0.184,1614002680190284013
3,2.389,-2.0,-1.0,0.145101,0,0.162,0.184,1614002680190296888
3,3.496,2.0,-3.0,0.14511,0,0.162,0.184,1614002680190309047
0,0.00755654955517,1.57492761989e-05,0.0634978038931,6.02098955457e-05,-5.24593386371e-05,-1.73013297625e-07,1614002680203408002
2,0.00763072438701,-3.73417781514e-07,9.64698463782e-07,5.90235104154e-05,-5.24544504813e-05,0.000647778226144,1614002680210282087
0,0.00755773064695,1.57498428047e-05,0.0634978038923,6.02141406994e-05,-5.24602596496e-05,-1.73010960708e-07,1614002680223335027
2,0.00763190490144,-3.73473573092e-07,9.64836777222e-07,5.90276553078e-05,-5.2455300908e-05,-0.00558498915708,1614002680228338003
0,0.00755891182057,1.57504094055e-05,0.0634978038916,6.02183861507e-05,-5.24611806701e-05,-1.73008626204e-07,1614002680243438959
2,0.00763308549528,-3.73535237744e-07,9.649790633e-07,5.90317293075e-05,-5.2456304336e-05,-0.010396967198,1614002680248389005
3,3.536,3.0,2.0,0.145101,0,-0.162,0.184,1614002680291762113
2,0.00763426617059,-3.73597161009e-07,9.65120887993e-07,5.90358033073e-05,-5.24573418261e-05,-0.0138020728724,1614002680290726900
3,3.596,-3.0,2.0,0.145101,0,-0.162,0.184,1614002680292244911
3,2.42,-2.0,-1.0,0.145101,0,0.162,0.184,1614002680292710065
0,0.00756009307605,1.57509760012e-05,0.0634978038908,6.02226319012e-05,-5.24621016988e-05,-1.73006291032e-07,1614002680292545080
2,0.00763544687901,-3.73659097742e-07,9.6526243266e-07,5.90391245285e-05,-5.24583316077e-05,-0.0120133715701,1614002680292391061
3,3.559,2.0,-3.0,0.14511,0,0.162,0.184,1614002680294497013
3,3.884,3.0,2.0,0.145101,0,0.162,0.184,1614002680294652938
3,3.89,-3.0,2.0,0.145101,0,0.162,0.184,1614002680294708967
0,0.00756127441338,1.5751542592e-05,0.0634978038901,6.022687794e-05,-5.24630227357e-05,-1.73003955377e-07,1614002680340523958
0,0.00756245583259,1.57521091777e-05,0.0634978038893,6.02311242793e-05,-5.24639437807e-05,-1.73001616831e-07,1614002680341136932
2,0.00763662770214,-3.73721041598e-07,9.65403888182e-07,5.90431893901e-05,-5.24591963855e-05,-0.00425954147136,1614002680341629028
2,0.00763780863984,-3.73771721531e-07,9.65545350128e-07,5.9047862691e-05,-5.2460021354e-05,-0.0157691211851,1614002680342539072
3,2.584,-2.0,-1.0,0.145101,0,-0.162,0.184,1614002680390738964
0,0.00756363733367,1.57526757585e-05,0.0634978038886,6.02353709082e-05,-5.24648648338e-05,-1.72999281511e-07,1614002680390340089
0,0.00756481891663,1.57532423342e-05,0.0634978038878,6.0239617838e-05,-5.24657858952e-05,-1.72996934858e-07,1614002680391628026
2,0.00763898963781,-3.73834130796e-07,9.65687742272e-07,5.90519349807e-05,-5.24610945853e-05,-0.00745239242717,1614002680391969919
3,3.579,3.0,2.0,0.145101,0,-0.162,0.184,1614002680393243074
3,3.585,-3.0,2.0,0.145101,0,-0.162,0.184,1614002680393307924
3,2.453,-2.0,-1.0,0.145101,0,0.162,0.184,1614002680393332958
